adult,title,genres,homepage,runtime,overview,poster_path,release_date,original_language
False,The Shawshank Redemption,"['Drama', 'Crime']",,142,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",https://image.tmdb.org/t/p/original/q6y0Go1tsGEsmtFryDOJo3dEmqu.jpg,23/09/1994,en
False,Amadeus,"['History', 'Music', 'Drama']",,161,"Wolfgang Amadeus Mozart is a remarkably talented young Viennese composer who unwittingly finds a fierce rival in the disciplined and determined Antonio Salieri. Resenting Mozart for both his hedonistic lifestyle and his undeniable talent, the highly religious Salieri is gradually consumed by his jealousy and becomes obsessed with Mozart's downfall, leading to a devious scheme that has dire consequences for both men.",https://image.tmdb.org/t/p/original/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,19/09/1984,en
False,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science Fiction']",https://www.lionsgate.com/movies/terminator-2-judgment-day,137,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get the rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",https://image.tmdb.org/t/p/original/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,03/07/1991,en
False,Strange Days,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",http://www.strange-days.com,145,"Former policeman Lenny Nero has moved into a more lucrative trade: the illegal sale of virtual reality-like recordings that allow users to experience the emotions and past experiences of others. While they typically contain tawdry incidents, Nero is shocked when he receives one showing a murder.",https://image.tmdb.org/t/p/original/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,13/10/1995,en
False,The Apartment,"['Comedy', 'Drama', 'Romance']",,125,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",https://image.tmdb.org/t/p/original/tIZN5Lpd8MWFKHXDRIXTjlSA22L.jpg,21/06/1960,en
False,Pirates of the Caribbean: At World's End,"['Adventure', 'Fantasy', 'Action']",https://movies.disney.com/pirates-of-the-caribbean-at-worlds-end,169,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",https://image.tmdb.org/t/p/original/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,19/05/2007,en
False,Germany: A Summer's Fairytale,['Documentary'],,110,A documentary of the German national soccer team’s 2006 World Cup experience that changed the face of modern Germany.,https://image.tmdb.org/t/p/original/yUSWNpzQR0Qh0nvLCmRGKuMNzGE.jpg,03/10/2006,de
False,Bull Durham,"['Comedy', 'Romance']",,108,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",https://image.tmdb.org/t/p/original/q3T9bO6p74NcTxWOhdUA6fASQ5T.jpg,15/06/1988,en
False,High Noon,"['Western', 'Drama']",,85,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.",https://image.tmdb.org/t/p/original/bc1x6kIO9oF30y3IMFuKMJV2uOj.jpg,09/06/1952,en
False,Casablanca,"['Drama', 'Romance']",,102,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",https://image.tmdb.org/t/p/original/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,15/01/1943,en
False,Barton Fink,"['Comedy', 'Drama']",,117,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,https://image.tmdb.org/t/p/original/846d8FclibtOIoUW7PxpT0nCG4C.jpg,01/08/1991,en
False,Riding Giants,['Documentary'],http://www.sonyclassics.com/ridinggiants/,105,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,https://image.tmdb.org/t/p/original/8L3ir0KNqSqpps2oVAeCUPVTPhr.jpg,09/07/2004,en
False,Dave Chappelle's Block Party,"['Comedy', 'Documentary', 'Music']",http://www.chappellesblockparty.com/home.html,100,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio mans moves to Brooklyn, New York, to throw an unprecedented block party.",https://image.tmdb.org/t/p/original/lGS9iKGGRjM049ZGK4J8TvQeBHg.jpg,12/09/2005,en
False,A River Runs Through It,"['Drama', 'Family']",,123,"A River Runs Through It is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920s.",https://image.tmdb.org/t/p/original/rL4odYIaO0xcksUQ9qzRFfU6lH2.jpg,09/10/1992,en
False,Desert Hearts,"['Drama', 'Romance']",,91,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,https://image.tmdb.org/t/p/original/344zgJ6zIVchUhl9bGJGk6ZG19s.jpg,01/10/1985,en
False,Terminator 3: Rise of the Machines,"['Action', 'Thriller', 'Science Fiction']",https://www.warnerbros.com/movies/terminator-3-rise-machines/,109,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",https://image.tmdb.org/t/p/original/qAnafzrd9Y5pVTWAP0tSDDMPzTR.jpg,02/07/2003,en
False,Meet Joe Black,"['Fantasy', 'Drama', 'Romance']",https://www.uphe.com/movies/meet-joe-black,178,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",https://image.tmdb.org/t/p/original/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,12/11/1998,en
False,Ocean's Thirteen,"['Crime', 'Thriller']",http://oceans13.warnerbros.com/,122,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",https://image.tmdb.org/t/p/original/pBsZs4zYUiUTemqbikTZ76iQRaU.jpg,05/06/2007,en
False,Ocean's Eleven,"['Crime', 'Comedy', 'Music']",,127,Danny Ocean and his gang attempt to rob the five biggest casinos in Las Vegas in one night.,https://image.tmdb.org/t/p/original/A4R6u7SidBPVXMVzGSysCiRGTRz.jpg,10/08/1960,en
False,The Science of Sleep,"['Comedy', 'Drama', 'Fantasy']",http://www.lasciencedesreves-lefilm.com/accueil.htm,105,A man entranced by his dreams and imagination is lovestruck with a French woman and feels he can show her his world.,https://image.tmdb.org/t/p/original/1qCq228LsNtUseCnNE7Naw6NBUz.jpg,25/06/2006,fr
False,Rio Bravo,"['Western', 'Drama']",,141,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",https://image.tmdb.org/t/p/original/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,18/03/1959,en
False,Swimming Pool,"['Crime', 'Thriller']",http://www.marsdistribution.com/xml/flash.html?cfilm=46022,102,"A British crime novelist travels to her publisher's upmarket summer house in Southern France to seek solitude in order to work on her next book. However, the unexpected arrival of the publisher's daughter induces complications and a subsequent crime.",https://image.tmdb.org/t/p/original/bwBAUlEXhUKmegdguoFj9grF9t3.jpg,21/05/2003,en
False,Notorious,"['Thriller', 'Romance', 'Mystery']",,103,"In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.",https://image.tmdb.org/t/p/original/yUjKnpColooH88BFQJwwgNOQ56N.jpg,21/08/1946,en
False,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime']",,105,"When his boss is killed, Detroit cop Alex Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",https://image.tmdb.org/t/p/original/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,24/05/1994,en
False,"Rome, Open City","['Drama', 'History', 'War']",,103,"During the Nazi occupation of Rome in 1944, the leader of the Resistance is chased by the Nazis as he seeks refuge and a way to escape.",https://image.tmdb.org/t/p/original/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,08/10/1945,it
False,Broken Flowers,"['Comedy', 'Drama', 'Mystery', 'Romance']",,106,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",https://image.tmdb.org/t/p/original/gd8JNjwgiM6ZgGm6NFAkovQWoYn.jpg,05/08/2005,en
False,The Celebration,['Drama'],https://nimbusfilm.dk/film/festen/?lang=en,105,"A grandiose party to celebrate a sixtieth birthday unleashes a family drama with all the lies that conceal horrendous secrets. The eldest son, Christian, stages a showdown with the popular pater familias; his provocative, moving after-dinner speech dislodges all the masks, which finally fall completely as the father-son conflict intensifies and the bewildered guests look on.",https://image.tmdb.org/t/p/original/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg,19/06/1998,da
False,Bruce Almighty,"['Fantasy', 'Comedy']",http://www.brucealmighty.com/,101,"Bruce Nolan toils as a 'human interest' television reporter in Buffalo, N.Y., but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God—and the Almighty responds, endowing Bruce with all of His divine powers.",https://image.tmdb.org/t/p/original/f0QqG14SZYYZcV4VWykVc5w13dz.jpg,23/05/2003,en
False,Once Upon a Time in America,"['Drama', 'Crime']",,229,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",https://image.tmdb.org/t/p/original/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,23/05/1984,en
False,Beyond Silence,"['Drama', 'Music']",,109,Beyond Silence is about a family and a young girl’s coming of age story. This German film looks into the lives of the deaf and at a story about the love for music. A girl who has always had to translate speech into sign language for her deaf parents yet when her love for playing music grows strong she must decide to continue doing something she cannot share with her parents.,https://image.tmdb.org/t/p/original/bfNOcXDcwzKOlJoTtQM4lsEVxS1.jpg,18/12/1996,de
